,highest_education,employment_status,repayment_status,repayment_method_convenience,effectiveness_repayment_method,collection_strategy_effectiveness,interaction_quality_on_repayment,overall_experience_with_loan_process,gender_female,gender_male,marital_status_divorced,marital_status_married,marital_status_single,marital_status_widowed,region_0,region_1,school_0,school_1,school_2,school_3,loan_purpose_0,loan_purpose_1,loan_purpose_2,repayment_info_source_0,repayment_info_source_1,repayment_info_source_2,repayment_info_source_3,repayment_method_0,repayment_method_1,repayment_method_2,over_under_milion_0,over_under_milion_1,discipline_0,discipline_1,discipline_2
3093,0,0,0,0,1,0,1,0,0.9478958399182887,0.9341967745936862,0.022697966871076163,0.9619562502573525,0.1584122774099403,0.0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,1,1,1,1,1,3531 Frances Island Suite 916,Apt. 559
3094,0,1,2,0,4,2,1,1,1.0,0.0,0.013885493473516928,0.1871203442961778,0.9810899096448535,0.013895004288142845,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,1,1,0,09975 Hancock Ford,Apt. 426
3095,0,0,1,1,1,4,2,4,0.9938454388824819,0.0,1.0,0.9666091835192748,1.0,0.020365605793964223,1,1,0,0,1,1,0,0,0,0,1,1,0,1,1,1,1,1,0,902 Charles Views Suite 183,Suite 439
3096,2,0,0,1,1,2,1,1,0.0017227051291793046,0.9596984999874701,0.005319217591438488,0.0,0.9737806943973704,1.0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,1,0,0,1679 Margaret Island Suite 553,Apt. 299
3097,3,0,0,0,4,0,0,4,0.0,0.0,0.02124974136977753,0.3366297934932013,0.9863607787340636,0.019421729764159082,0,1,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,809 Robinson Estates,Suite 574
3098,0,0,2,2,1,4,2,1,0.0,0.0,1.0,0.0,0.0,0.012559124213057394,1,1,0,0,1,1,1,0,1,0,0,1,0,0,1,0,0,1,0,55393 Gutierrez Ford Apt. 995,Suite 386
3099,0,0,0,0,1,4,1,1,0.0,0.05950447696595276,0.014969962398066331,0.9414866979836077,0.8744914214317188,0.011406452890782553,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,7712 Meredith Points,Suite 364
3100,0,0,2,1,1,0,0,4,1.0,0.0144267160429235,1.0,0.0,0.9316120466858259,0.019573144215186068,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1616 Taylor Cliffs,Apt. 018
3101,0,0,0,2,0,0,1,0,1.0,0.0,0.0,0.0,1.0,0.014730072420518402,1,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,4920 Leonard Station Apt. 728,Suite 599
3102,0,0,1,2,2,2,1,2,1.0,0.09005784644085821,1.0,0.9050563458794004,0.0,0.008105724886308754,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,58446 Santos Fields,Apt. 389
3103,0,0,1,0,2,0,3,1,1.0,1.0,0.01740965125187957,0.9077457318361234,0.9230279488294316,0.014627055191134915,1,1,0,0,0,1,0,1,0,0,1,1,1,0,1,0,1,0,1,61856 Barber Radial Suite 329,Apt. 475
3104,0,0,0,2,2,4,1,2,0.9952238299792939,0.9846206218200024,1.0,0.9200333568973199,0.0,0.0024621028925356295,1,1,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,758 Mann Squares,Apt. 624
3105,3,3,2,0,4,2,1,2,0.9383379703331699,0.0,0.012957827143385243,0.0,0.030914266679024516,0.012996566472934174,0,1,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,1,6372 Rice Ferry Suite 164,Apt. 941
3106,3,0,0,1,4,0,2,1,0.9775281104362865,0.07474227131410165,0.014075471248231521,0.1071924043656185,0.0,1.0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,8559 Rebecca Orchard Suite 433,Suite 530
3107,2,0,2,1,4,0,3,1,0.9790407247468478,0.0,0.007114919481827617,0.961743544312369,0.0,0.006549528993976443,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,5022 Baker Crescent,Apt. 352
3108,3,0,0,1,2,2,1,1,0.9432683521500401,0.0,0.015962605265319233,0.0,0.0,0.007108166773869686,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,0,1,0,144 Bush Knoll,Apt. 787
3109,3,0,0,1,0,0,1,1,1.0,1.0,0.012679907968021882,0.9542345319674471,0.0,0.005259052435266527,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,07213 Ana Ranch,Suite 543
3110,0,0,2,1,0,0,2,1,0.9112606197543505,0.9475435499954397,0.020227282738078268,0.6743612995045505,1.0,0.017046345362375755,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,1,0,2503 Jeremy Squares,Suite 409
3111,0,0,0,1,1,0,2,1,0.0,0.0,0.007352949958322543,0.0,0.0,0.0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,1,1,0,176 Chang Loaf Suite 290,Apt. 531
3112,2,0,2,1,0,1,1,1,1.0,0.956679880392197,1.0,0.9485621699809065,0.0,0.009796877541537033,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,28087 David Inlet Suite 508,Suite 462
3113,0,2,1,0,4,2,1,4,1.0,0.0,0.008080341668862095,1.0,0.0,0.01301917111187469,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,0,1866 Geoffrey Camp Apt. 598,Apt. 917
3114,0,0,2,3,4,0,3,1,0.9663715398232438,0.03302379222815058,1.0,0.20364474493403656,0.0121025422242171,0.01663984533044483,0,0,0,0,1,1,0,1,1,0,0,1,1,0,1,0,0,0,0,596 Ortega Junctions Suite 318,Suite 208
3115,3,0,2,0,4,4,2,1,0.0036588781076574498,0.945815902892364,1.0,0.0,0.0004865741679288619,0.009930130872184698,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0585 Ryan Oval,Apt. 759
3116,3,0,0,2,4,2,3,1,0.0,0.017579759968676875,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,3869 Black Station,Apt. 565
3117,0,0,0,1,1,2,0,4,0.9512364989792137,0.9724031486428893,0.014673426017103957,0.9186899040173852,0.0,0.007211186864962115,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,44083 Beth Via Suite 608,Apt. 304
3118,2,0,2,3,4,0,1,1,1.0,0.0,1.0,0.955557675006222,0.9455200095168604,0.00504569271703279,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,1,1,80168 Parrish Union Suite 786,Apt. 410
3119,0,2,2,0,0,0,1,1,0.9276358457307315,0.9738632017814632,0.009733962887525873,0.9418162347639616,0.0,0.009347461176015632,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,1,65864 Ballard Plain Apt. 866,Apt. 926
3120,0,0,1,3,2,2,3,4,0.9615146387808425,0.05933825569359693,0.009063258473144277,0.0,0.0,0.016242720257011074,0,0,0,1,1,1,0,1,1,0,1,0,0,0,1,0,0,1,0,8652 John Ford Suite 129,Apt. 100
3121,0,0,0,0,0,2,3,1,1.0,0.0,0.012208170384368788,0.0,1.0,0.0128854548998055,1,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,0,0,1,5953 Christina Green,Apt. 512
3122,0,0,2,1,2,0,3,2,0.8674510257159163,0.0,0.022027269287861004,0.4757513307908726,0.8916139465030559,0.0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,1,0,30165 Monica Bypass,Apt. 034
3123,0,0,2,0,4,4,1,2,0.9538487051256284,0.04932518113006024,0.010464175110785824,0.108798915026937,0.0,0.014455664580831532,1,1,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,166 Jimmy Freeway,Apt. 683
3124,3,0,1,0,1,0,1,4,0.9025404651639322,0.9751085267791062,0.01953947991410237,0.0,0.958524833478819,0.01024633969440152,0,1,0,0,0,1,1,0,0,0,1,1,1,0,1,0,0,1,0,9802 Bauer Ramp,Suite 952
3125,0,0,1,1,1,0,3,1,1.0,1.0,0.016607535688730277,0.951925342749462,0.9973343266101968,0.0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,1,1,1,0,1,326 Martin Haven Suite 445,Suite 471
3126,2,0,0,0,4,0,3,1,0.02404233873571056,0.0,0.017038098037169113,0.0,0.8905765014194833,0.014817101282037516,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,69088 Donna Manors Apt. 363,Apt. 966
3127,3,2,2,1,4,0,2,1,0.8864182414741918,0.0,1.0,0.10188174082345114,0.8878536239661646,0.010865965499860094,0,1,0,0,1,0,0,1,1,0,1,1,0,0,1,0,1,1,0,2446 Thomas Pike Apt. 793,Apt. 726
3128,3,1,2,1,0,0,1,4,0.02770463519358338,0.06763818127569692,1.0,0.0,0.0,0.006759956175970872,1,0,0,0,0,1,0,1,0,0,1,1,1,0,1,0,1,0,1,0769 Craig Ford,Apt. 390
3129,3,2,0,0,4,2,1,1,0.9704470871624211,0.0,0.007149225599679224,0.9200526236348554,0.0,0.0,0,1,0,1,1,1,0,1,0,0,1,1,0,1,1,1,0,1,0,07234 Kimberly Mission,Apt. 172
3130,2,0,0,3,1,0,2,0,0.8686186549895579,0.9709180522100316,1.0,0.9599572148229581,0.0,0.01201298995496322,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,89027 Nelson Walks,Apt. 778
3131,0,0,2,2,4,0,3,0,1.0,0.985738502568514,0.011982339612113627,0.9710937088313149,0.9418499788633382,0.018875313627734026,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,1,1,1,1,0795 Bryant Mills,Suite 050
3132,0,2,0,3,2,4,2,2,0.0,0.0,1.0,0.0,1.0,0.004108582840309683,1,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,9293 Ana Path Suite 344,Suite 646
3133,0,0,0,0,1,2,3,1,1.0,0.9784148438378804,0.0056612745884881775,0.9180839867590298,0.0,0.012699619813612478,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,15400 Wagner Bypass,Suite 742
3134,0,2,1,0,1,2,1,2,0.0,0.0,0.016549753128886763,0.9927646339060067,0.9727798888325351,0.016379199449064703,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1293 Smith Orchard,Suite 705
3135,3,0,2,0,1,4,1,4,0.0,0.0,0.020756654113950227,1.0,0.9522457320260012,0.01298948946671821,1,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,84267 Lori Dam Apt. 205,Apt. 888
3136,0,0,0,1,1,2,3,1,1.0,0.9327655042334133,0.0,0.0,0.0,0.0132152883182998,1,1,0,0,1,0,1,0,1,0,0,1,1,0,1,0,1,1,0,13349 James Estates Apt. 750,Suite 466
3137,0,0,0,1,3,0,2,1,0.8968404948651503,1.0,0.0,0.0319346229091351,0.0,0.01892572978503679,0,1,0,0,1,1,0,1,0,0,1,1,0,0,1,0,0,0,1,72135 Walton Union Apt. 098,Suite 849
3138,0,2,0,2,0,2,2,1,1.0,0.0,1.0,0.9997257505215734,0.0,0.0024266382701758358,0,1,0,0,0,0,1,1,1,0,1,0,1,0,1,0,0,0,0,46580 Jacqueline Grove,Suite 441
3139,3,0,1,2,4,4,1,0,0.0,0.9661142501343355,0.0014968123197980658,0.0,0.0,0.01669576741575387,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,2601 Torres Inlet Suite 109,Suite 155
3140,0,0,0,3,1,2,0,2,0.911747286511063,0.0,1.0,0.9774318987167386,0.0,0.015834670609687535,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,1,6207 Robert Motorway Apt. 867,Apt. 288
3141,3,1,2,0,4,1,3,4,0.0,0.0,0.020662928992383957,0.9526993805390539,0.0,0.01585821961257923,1,1,0,1,1,1,0,1,0,0,1,0,0,0,0,1,1,1,1,8070 April Haven,Suite 464
3142,3,0,1,3,1,0,2,1,0.0,0.0,0.01193383908942236,0.9755447789359297,0.9368919045832526,0.013277530487809386,0,1,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,1,429 Cohen Valleys Apt. 315,Apt. 079
3143,0,0,2,3,4,2,2,0,0.9292766023609942,1.0,1.0,0.0,0.04184359490644623,0.007477918170409468,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,0,1,0,568 John Pass Apt. 978,Apt. 855
3144,0,0,2,1,4,0,2,2,1.0,0.0,1.0,0.9801530105248776,0.0,0.011420619780904724,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,1,1,0,654 Carr Plains,Apt. 338
3145,0,0,2,1,1,2,1,1,0.0,1.0,0.018866723872733897,0.9457029809635713,0.9666491540971807,0.01442651092097503,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,1,0,68699 Holly Mount,Apt. 625
3146,0,0,0,1,1,0,1,1,0.9342324815917354,0.0,0.019361385332915912,0.9316031974879205,0.0,0.002695939926824402,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,1,1,0,0,174 Gonzales Extensions Apt. 447,Suite 586
3147,0,2,1,1,4,1,1,1,0.0,0.0,0.005168476898215993,0.9137726360251996,0.0,0.011952088496093416,0,1,0,0,0,1,0,0,1,0,1,1,1,0,1,0,1,0,0,70705 Angela Hills,Apt. 061
3148,0,1,0,1,0,1,1,2,0.9621137059862596,0.0,0.01841323309365518,0.958292295490712,0.983683232197232,0.020390104884224984,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,1,1,0,0,8411 Allen Oval,Suite 077
3149,0,0,1,0,0,2,2,2,0.9481732365530395,0.943636005939404,0.010941028479082484,0.9165068592906624,0.9182074377711507,0.016069772877042716,0,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,1,1,0,202 Jamie Squares Apt. 367,Suite 105
3150,3,0,0,1,1,0,3,1,0.9586560682656402,0.0,0.013613953089569666,0.9120473426302272,0.0,0.004645112130050398,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1682 Solis Parkways,Suite 257
3151,2,0,0,2,4,0,1,2,0.945658598037421,0.05758114514884954,0.020219270538864992,0.9858005608546155,0.9616802182901255,0.013076049007970679,1,0,0,0,1,0,0,1,0,0,1,1,1,0,0,1,1,1,0,8021 Linda Walk,Apt. 066
3152,0,1,2,2,4,2,3,1,0.0,0.0,0.004087985610079733,0.9091871783271501,0.0,0.01768965324019187,1,1,0,0,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0,270 Jennifer Manors Suite 579,Suite 452
3153,0,0,2,3,4,4,3,1,1.0,0.9935378227058842,0.0,0.0,0.9016420374613969,0.0011283854645554223,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0379 Jimenez Vista Suite 130,Suite 487
3154,0,0,1,0,4,4,3,2,0.0,0.0,0.014426869485875921,1.0,0.9848431668696779,0.012293590532802674,0,0,0,0,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,12863 William Skyway,Suite 757
3155,3,1,2,0,4,1,2,4,1.0,0.9652762435634299,1.0,0.00020937688738728697,0.9785140605618974,0.014264191928020862,1,0,1,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,17848 Heather Lights Apt. 757,Suite 331
3156,0,1,0,0,1,0,1,1,1.0,0.9938945788778459,1.0,0.0,0.0,0.002172955999794806,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,236 Nicholas Brooks Apt. 030,Suite 400
3157,0,0,2,0,1,0,2,0,0.0,0.9547310934283458,0.016048677962437963,0.0,0.0,0.018639046644839057,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,13688 Justin Drives,Apt. 143
3158,0,0,1,0,0,2,2,1,1.0,0.07105807071934893,1.0,0.9242124240067909,1.0,0.00738510937225279,1,1,0,0,1,1,0,1,0,0,1,1,0,0,1,1,0,1,1,220 King Radial Suite 829,Apt. 593
3159,3,3,2,0,2,4,1,1,1.0,0.0,0.019923341372697106,0.0,0.021978919436789965,0.010660448294984564,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,1,0,8958 Nelson Summit,Suite 009
3160,0,0,0,2,2,2,2,1,0.0004516495197300671,0.0,0.0019001172704988774,0.9427555705691001,0.9044477739543838,0.009403679448200267,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,54398 Sutton Cliffs,Apt. 277
3161,0,0,0,2,0,0,1,1,0.0,0.9895698007951655,1.0,1.0,1.0,0.016931274614924482,1,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,1,2192 Smith Corner Apt. 497,Suite 213
3162,3,0,2,1,1,1,2,1,0.9513106972345096,0.9442290996275173,0.020932553613654606,0.9295946578616779,0.9215241834775549,0.018685167377018422,0,0,0,1,1,0,0,1,0,0,0,1,1,1,1,1,0,1,0,52668 Sawyer Run Suite 058,Apt. 803
3163,0,0,0,2,1,0,3,1,0.0,0.9706969809384715,0.0,0.9577069012154337,0.9802150840104278,0.01430840533118974,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,21951 Horn Village,Suite 715
3164,3,0,0,1,1,2,2,1,0.0,0.0,1.0,0.9509740645381206,0.9909064051458629,0.010978830585143573,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,3217 Robert Port Apt. 917,Suite 468
3165,3,0,0,2,1,4,2,2,1.0,0.9945818623628994,0.007272992673202805,0.9544774556233121,0.02073032310595307,0.01486350818511118,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1,0,8437 Courtney Ridges Apt. 694,Apt. 878
3166,0,2,2,1,1,0,2,1,0.9149920032549014,0.0,0.02116385539120811,0.0,0.0,0.006884334631759153,0,1,0,0,1,0,1,1,0,0,1,1,1,0,1,1,1,1,0,912 Sanchez Wall Apt. 776,Apt. 051
3167,3,3,0,1,1,2,1,1,0.899219065826425,0.0,1.0,0.0,0.9999334395237257,0.0018010289890311318,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,1,1,0,1043 Turner Mews,Suite 957
3168,2,0,1,3,1,0,1,2,1.0,0.0,0.015475313874705318,0.0,0.004288450073216388,0.008761951949147907,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,200 Sanders Courts,Apt. 173
3169,0,2,1,2,2,0,0,2,0.9502858173604624,0.9518457509090716,1.0,0.0,0.0,0.006282434966920569,1,1,0,0,0,1,1,1,0,0,0,1,1,0,1,0,1,1,0,15249 Alexandra Fort,Apt. 584
3170,0,0,0,1,0,2,2,1,1.0,0.0,1.0,0.9507075305708038,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2430 Laura Stream Apt. 099,Apt. 299
3171,3,0,1,1,1,2,3,1,0.030717649678183714,0.0,0.021343724557631456,0.0,0.0,0.013917060909820783,0,0,0,0,1,1,0,1,0,0,1,1,0,0,1,0,1,1,0,832 Bailey Garden Suite 473,Suite 594
3172,3,0,2,3,1,2,2,2,0.05253725907444664,0.021204942884606223,0.022978548683313355,0.9215528585419223,0.0,0.0,0,1,0,0,1,1,1,0,0,0,1,0,1,0,1,1,0,0,1,96352 Mercado Gateway,Apt. 093
3173,2,2,0,0,2,0,2,4,1.0,0.0,1.0,0.0,0.0,0.0011721701479532817,0,1,0,1,1,1,0,0,0,0,1,1,0,0,1,0,1,1,0,644 Pamela Plain Apt. 006,Suite 677
3174,3,2,0,2,1,0,1,1,0.0019156116112681943,0.9733576498805988,0.015158567867345383,0.9765261263046953,0.9092728356346053,0.0029390989779948975,1,1,0,1,1,1,0,1,1,0,1,0,1,1,0,0,1,0,1,60770 Leslie Fields Suite 727,Apt. 521
3175,3,1,0,0,4,4,3,2,1.0,0.9798494256854671,0.011851443836902752,0.0,0.0,0.02104181617035213,0,1,0,0,1,1,1,1,0,0,1,0,1,1,1,1,0,0,0,2822 Maria Points Apt. 400,Apt. 094
3176,0,0,0,0,1,4,1,1,1.0,0.007364949747013601,0.020822253046235792,0.9626205813186816,0.0,0.016537041298377596,1,0,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,1,0,89987 Watts Shoal,Apt. 080
3177,3,0,0,2,4,0,1,1,0.03459532450274831,0.9691672850542686,0.011538445862861797,0.18193897372977658,0.0,0.005607388232931596,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,0,0864 Bell Vista,Suite 167
3178,0,0,1,2,4,2,2,1,0.04342238064066108,0.07682986231313649,1.0,0.0,0.020375661673068216,0.010819383317113672,0,1,0,1,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,65933 Pitts Neck,Apt. 054
3179,0,1,1,2,1,4,2,1,0.03343003763220239,0.923883617876804,1.0,0.9840433639899628,0.91534939088759,0.010915212649059654,0,0,0,1,1,0,0,1,0,0,1,1,1,0,1,0,1,0,0,1871 Shelley Summit Suite 316,Apt. 175
3180,0,1,0,3,4,4,2,1,1.0,0.9378133193013973,0.000800765463897906,0.9825746466365294,0.0,0.015303072402169172,1,1,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0,1,0,612 Paul Trace Apt. 752,Apt. 778
3181,0,0,1,0,1,2,2,1,0.0,0.0,0.014088380634762344,0.930743421747469,0.0,0.007611552108346548,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,836 Zimmerman Mission,Apt. 997
3182,0,0,0,1,1,4,1,1,1.0,0.9296204033815912,1.0,0.9670770720097788,0.9077464767591306,0.016828779647423086,1,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,409 Robin Turnpike Apt. 768,Apt. 860
3183,2,1,0,1,2,2,3,1,0.0,0.9878832365743675,0.0019271796953614852,0.9492586951599846,0.0,0.0070561022722157715,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,2007 Ryan Glen Apt. 915,Apt. 199
3184,3,0,0,1,4,0,2,1,1.0,0.9445209439949742,0.018330975223482822,0.9377268099777404,0.8842753166350065,0.006661880402504659,0,1,0,0,0,0,1,1,0,0,1,0,0,1,1,1,1,1,1,1024 Nathan Burg,Apt. 742
3185,3,0,2,0,1,0,1,1,0.0,0.0,1.0,0.0,0.038657199375627775,0.011979957248634524,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,32032 Keith Lake,Suite 490
3186,0,2,0,3,1,0,1,2,0.9865046661957315,0.0,0.00596095444453977,0.0,0.03175856808914777,0.012738752252553115,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,311 Porter Drive Suite 619,Suite 715
3187,3,2,0,0,4,1,1,2,0.0,0.0,0.006198768980273405,0.9530604397171756,0.0,0.014360363949612764,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,9442 Tran Dam Suite 667,Apt. 232
3188,0,0,2,1,4,4,1,1,0.9990561863991058,0.0,1.0,0.0,0.0,0.0023825066045686416,0,1,1,1,0,1,1,0,0,0,1,0,0,0,1,1,0,1,0,4314 Madeline Haven Apt. 925,Apt. 349
3189,3,0,1,1,1,2,0,0,1.0,0.0,0.017196889260038786,0.0,0.0,0.0,1,1,0,0,1,1,0,0,0,0,0,1,1,0,1,1,0,1,0,323 Erica Dam,Apt. 025
3190,3,0,0,0,1,2,3,1,1.0,0.00662511201025171,1.0,0.05267165926391289,0.870822256411913,0.01341307247018419,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,062 Nathan Burgs Apt. 167,Apt. 677
3191,0,0,0,1,0,4,1,1,1.0,0.0,0.015286155839963282,0.0,0.03502626893084559,0.015430119401546772,1,1,0,0,1,1,1,0,0,0,0,1,1,0,1,0,0,1,0,4631 Sherman Shoals Apt. 560,Suite 653
3192,0,0,1,1,0,0,2,4,0.0,0.9365751632485356,0.008375178607418396,1.0,0.0,1.0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,478 Wright Turnpike Suite 931,Apt. 274
3193,0,0,2,1,4,0,2,1,0.022107460292934346,0.0,0.0009755614930292721,0.0,0.0,0.021003185961330988,1,1,0,0,1,1,0,1,1,0,1,1,0,0,1,0,1,0,0,357 Nicholas Stravenue Suite 121,Apt. 600
3194,0,2,2,3,0,0,3,2,1.0,1.0,1.0,0.9187255374706145,0.960809129630306,0.0063950668229251955,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,62705 Drake Ridge Apt. 236,Suite 845
3195,0,0,0,1,1,0,1,1,0.008115994965871717,0.9413228319104449,0.011295055197768526,0.9230535326505153,0.9659585573211906,0.007801337783735338,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,56416 Jose Locks,Apt. 333
3196,3,0,2,0,4,0,1,0,0.0,0.0,0.020154462503849245,0.0,0.9896624846591345,0.01599858643623188,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,1,1,0,574 Wilson Crossroad Apt. 846,Apt. 563
3197,0,0,1,1,4,2,3,4,0.0,0.9533830821447196,0.7689341727490582,0.9417463112974652,0.9413932434331701,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,3280 Vickie Glen Apt. 528,Apt. 857
3198,2,0,2,0,2,0,0,0,0.0,0.940709315097589,1.0,0.969807197137472,0.9594651220585716,0.01696457918360276,0,0,1,0,1,1,1,0,0,0,1,0,1,0,1,0,1,0,1,569 Steven Ports,Suite 117
3199,0,2,2,1,0,0,2,1,0.0,0.94632943309075,1.0,1.0,0.9102472780586239,0.011251305340439464,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,7305 David Radial,Suite 014
3200,0,0,0,2,0,4,1,1,0.9066329855614433,0.9737226679664873,0.0014006891741801266,0.027961098498136217,0.8704731497191592,0.011551702505319146,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0814 Cooley Square Suite 985,Suite 606
3201,0,0,2,1,4,0,2,1,1.0,0.0,0.005034374649380973,0.9355726621278978,0.9617501049139007,0.015624905913313402,1,0,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,80034 Troy Well Apt. 626,Apt. 764
3202,2,0,0,2,1,2,1,2,0.885268368630807,0.0,1.0,0.0,1.0,0.0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0453 Lopez Stream,Apt. 418
3203,0,0,2,0,2,0,1,1,0.9354120786408004,0.9977645660516887,1.0,0.0,0.0,0.017980049447743108,0,1,0,0,1,1,1,1,1,0,0,1,0,0,1,0,1,0,1,1699 Luke Shore,Apt. 347
3204,0,0,1,1,2,2,1,2,0.9559476537973427,0.0,0.017780310342805142,0.0,0.9613080441514035,0.02112049313432119,1,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,4102 Tanner Summit,Suite 004
3205,0,1,0,0,4,0,3,4,0.9872738837351748,0.9334823328658957,1.0,0.9853489696472113,0.00630684124861472,0.019540593706814262,1,1,0,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,1,000 Thomas Plain Apt. 055,Apt. 511
3206,0,0,0,2,0,4,2,0,0.022426070915762982,0.01278513760426484,1.0,1.0,0.0,0.012551821131834937,1,1,1,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,1,6589 Anthony Spring,Suite 311
3207,0,0,0,1,1,4,3,2,1.0,0.9284021436882985,0.01576972348585,0.9622804326543952,0.0,0.01066855837812894,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,1,0,5213 Diaz Parkways,Apt. 359
3208,0,3,1,1,2,2,1,2,0.0,0.0,1.0,0.9342194499316988,0.0,0.01767706601340622,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,918 David Ramp,Suite 571
